Long_Term_Fuel_Trim_Bank1,Engine_coolant_temperature.1,Activation_of_Air_compressor,Torque_of_friction,Engine_soacking_time,Intake_air_pressure,Time(s),Class,Trip_ID
3.1,29,0,10.2,0,35,135,B,0
3.1,30,0,11.3,0,0,136,B,0
3.9,30,0,10.9,0,0,137,B,0
3.1,30,0,10.5,0,10,138,B,0
3.1,30,0,9.8,0,47,139,B,0
3.1,30,0,9.8,0,35,140,B,0
3.1,30,0,10.2,0,17,141,B,0
3.1,30,0,10.5,0,27,142,B,0
3.1,30,0,10.2,0,30,143,B,0
3.1,30,0,10.5,0,0,144,B,0
2.3,30,0,10.2,0,43,145,B,0
2.3,30,0,9.4,0,28,146,B,0
2.3,30,0,9.8,0,41,147,B,0
2.3,30,0,9.0,0,58,148,B,0
3.1,30,0,10.2,0,2,149,B,0
3.1,30,0,10.2,0,35,150,B,0
2.3,30,0,9.4,0,42,151,B,0
2.3,30,0,9.8,0,28,152,B,0
3.1,30,0,10.9,0,0,153,B,0
3.9,30,0,10.9,0,0,154,B,0
3.1,30,0,9.4,0,30,155,B,0
2.3,30,0,9.4,0,11,156,B,0
3.1,30,0,10.2,0,8,157,B,0
2.3,30,0,9.4,0,40,158,B,0
2.3,30,0,9.4,0,25,159,B,0
3.1,31,0,9.8,0,14,160,B,0
2.3,31,0,9.4,0,16,161,B,0
2.3,31,0,9.4,0,9,162,B,0
3.1,31,0,10.2,0,0,163,B,0
2.3,31,0,9.0,0,28,164,B,0
2.3,31,0,9.4,0,0,165,B,0
2.3,31,0,9.0,0,42,166,B,0
2.3,31,0,9.4,0,14,167,B,0
2.3,31,0,9.4,0,48,168,B,0
2.3,31,0,9.4,0,48,169,B,0
2.3,31,0,10.2,0,4,170,B,0
2.3,31,0,9.0,0,25,171,B,0
2.3,31,0,9.0,0,16,172,B,0
2.3,31,0,9.0,0,13,173,B,0
2.3,31,0,9.0,0,24,174,B,0
2.3,31,0,9.0,0,14,175,B,0
3.1,31,0,9.4,0,2,176,B,0
2.3,31,0,9.4,0,31,177,B,0
2.3,31,0,9.0,0,33,178,B,0
2.3,31,0,9.0,0,37,179,B,0
2.3,31,0,9.0,0,46,180,B,0
2.3,32,0,9.4,0,49,181,B,0
2.3,32,0,9.0,0,55,182,B,0
2.3,32,0,8.2,0,57,183,B,0
2.3,32,0,9.0,0,35,184,B,0
2.3,32,0,10.2,0,0,185,B,0
3.1,32,0,10.2,0,0,186,B,0
3.1,32,0,10.2,0,0,187,B,0
3.1,33,0,10.2,0,0,188,B,0
3.1,33,0,10.2,0,0,189,B,0
3.1,32,0,10.2,0,0,190,B,0
3.1,32,0,10.2,0,0,191,B,0
3.1,32,0,10.2,0,0,192,B,0
3.1,32,0,10.2,0,0,193,B,0
3.1,32,0,10.2,0,0,194,B,0
3.1,32,0,10.2,0,0,195,B,0
3.1,32,0,10.2,0,0,196,B,0
3.1,32,0,10.2,0,0,197,B,0
3.1,32,0,10.2,0,0,198,B,0
3.1,32,0,10.2,0,0,199,B,0
2.3,32,0,9.8,0,6,200,B,0
2.3,32,0,9.4,0,4,201,B,0
2.3,32,0,9.0,0,6,202,B,0
2.3,32,0,9.0,0,2,203,B,0
2.3,32,0,9.4,0,2,204,B,0
2.3,32,0,9.0,0,8,205,B,0
2.3,32,0,9.0,0,12,206,B,0
2.3,33,0,9.0,0,2,207,B,0
2.3,33,0,9.0,0,18,208,B,0
2.3,33,0,9.0,0,30,209,B,0
2.3,33,0,8.6,0,21,210,B,0
2.3,33,0,9.4,0,0,211,B,0
3.1,33,0,9.4,0,0,212,B,0
3.1,33,0,9.4,0,0,213,B,0
3.1,33,0,9.8,0,0,214,B,0
3.1,33,0,10.2,0,0,215,B,0
3.1,33,0,10.2,0,0,216,B,0
3.1,33,0,10.2,0,0,217,B,0
2.3,33,0,9.4,0,7,218,B,0
2.3,33,0,9.0,0,10,219,B,0
2.3,33,0,9.0,0,27,220,B,0
2.3,33,0,9.0,0,25,221,B,0
2.3,33,0,9.0,0,25,222,B,0
2.3,33,0,9.4,0,0,223,B,0
2.3,33,0,9.4,0,22,224,B,0
2.3,34,0,9.4,0,28,225,B,0
2.3,34,0,9.4,0,17,226,B,0
3.1,34,0,9.4,0,0,227,B,0
3.1,34,0,9.8,0,0,228,B,0
3.1,34,0,10.2,0,0,229,B,0
3.1,34,0,10.2,0,0,230,B,0
3.1,34,0,9.8,0,0,231,B,0
3.1,34,0,10.2,0,0,232,B,0
3.1,34,0,10.2,0,0,233,B,0
3.1,34,0,10.2,0,0,234,B,0
3.9,34,0,10.2,0,0,235,B,0
3.9,34,0,10.2,0,0,236,B,0
2.3,34,0,9.4,0,0,237,B,0
2.3,34,0,9.8,0,0,238,B,0
3.1,34,0,10.2,0,0,239,B,0
3.1,34,0,9.4,0,0,240,B,0
3.1,34,0,9.4,0,0,241,B,0
3.1,34,0,9.4,0,0,242,B,0
3.1,34,0,9.8,0,0,243,B,0
3.1,34,0,9.8,0,0,244,B,0
3.1,34,0,10.2,0,0,245,B,0
3.1,34,0,9.8,0,0,246,B,0
3.1,34,0,9.4,0,0,247,B,0
3.1,34,0,9.4,0,0,248,B,0
2.3,34,0,9.0,0,32,249,B,0
2.3,34,0,8.2,0,64,250,B,0
1.6,35,0,8.6,0,28,251,B,0
2.3,35,0,9.4,0,29,252,B,0
2.3,35,0,9.4,0,10,253,B,0
2.3,35,0,8.2,0,47,254,B,0
2.3,35,0,7.8,0,35,255,B,0
2.3,35,0,9.0,0,17,256,B,0
2.3,35,0,8.2,0,33,257,B,0
2.3,36,0,9.4,0,0,258,B,0
2.3,36,0,8.6,0,39,259,B,0
2.3,36,0,8.6,0,32,260,B,0
2.3,36,0,9.0,0,23,261,B,0
2.3,36,0,9.0,0,37,262,B,0
2.3,36,0,8.2,0,45,263,B,0
2.3,36,0,9.0,0,2,264,B,0
2.3,36,0,8.6,0,24,265,B,0
3.1,36,0,9.4,0,0,266,B,0
3.1,36,0,9.4,0,3,267,B,0
3.1,36,0,9.4,0,0,268,B,0
3.9,36,0,9.4,0,0,269,B,0
3.1,36,0,10.2,0,0,270,B,0
3.1,36,0,9.8,0,0,271,B,0
3.1,36,0,9.0,0,18,272,B,0
2.3,36,0,9.0,0,0,273,B,0
3.1,36,0,9.4,0,0,274,B,0
3.1,36,0,9.4,0,0,275,B,0
3.1,36,0,9.4,0,0,276,B,0
3.1,36,0,9.4,0,0,277,B,0
3.1,37,0,9.4,0,0,278,B,0
3.1,37,0,9.4,0,0,279,B,0
3.1,37,0,9.4,0,0,280,B,0
3.1,37,0,9.8,0,0,281,B,0
3.1,37,0,9.4,0,0,282,B,0
3.1,37,0,9.4,0,0,283,B,0
3.1,37,0,9.8,0,0,284,B,0
3.1,37,0,10.2,0,0,285,B,0
3.1,37,0,10.2,0,0,286,B,0
3.1,37,0,10.2,0,0,287,B,0
3.1,37,0,10.2,0,0,288,B,0
3.1,37,0,9.4,0,0,289,B,0
3.1,37,0,9.4,0,0,290,B,0
3.1,37,0,9.4,0,0,291,B,0
3.1,37,0,9.4,0,0,292,B,0
3.1,37,0,9.4,0,0,293,B,0
3.1,37,0,9.4,0,0,294,B,0
3.1,37,0,9.4,0,0,295,B,0
3.1,37,0,9.4,0,0,296,B,0
3.1,37,0,9.4,0,0,297,B,0
3.1,37,0,9.4,0,0,298,B,0
3.1,37,0,9.4,0,0,299,B,0
3.1,37,0,9.4,0,0,300,B,0
3.1,37,0,9.4,0,0,301,B,0
3.1,37,0,9.8,0,0,302,B,0
3.1,37,0,9.4,0,0,303,B,0
3.1,37,0,9.4,0,0,304,B,0
3.1,37,0,9.4,0,0,305,B,0
3.1,37,0,9.4,0,0,306,B,0
3.1,37,0,9.4,0,0,307,B,0
3.1,38,0,9.4,0,0,308,B,0
3.1,38,0,9.4,0,0,309,B,0
3.1,38,0,9.4,0,0,310,B,0
3.1,38,0,9.4,0,0,311,B,0
3.1,38,0,9.4,0,0,312,B,0
3.1,38,0,9.4,0,0,313,B,0
3.1,38,0,9.4,0,0,314,B,0
3.1,38,0,9.4,0,0,315,B,0
3.1,38,0,9.4,0,0,316,B,0
3.1,38,0,9.4,0,0,317,B,0
3.1,38,0,9.4,0,0,318,B,0
3.1,38,0,9.4,0,0,319,B,0
3.1,38,0,9.4,0,0,320,B,0
3.1,39,0,9.4,0,0,321,B,0
3.1,39,0,9.4,0,0,322,B,0
3.1,39,0,9.4,0,0,323,B,0
3.1,39,0,9.4,0,0,324,B,0
3.1,39,0,9.4,0,0,325,B,0
3.1,39,0,9.4,0,0,326,B,0
3.1,39,0,9.4,0,0,327,B,0
3.1,39,0,9.4,0,0,328,B,0
3.1,39,0,9.4,0,0,329,B,0
3.1,39,0,9.4,0,0,330,B,0
3.1,39,0,9.4,0,0,331,B,0
3.1,39,0,9.4,0,0,332,B,0
3.1,39,0,9.4,0,0,333,B,0
3.1,39,0,9.4,0,0,334,B,0
3.1,39,0,9.4,0,0,335,B,0
3.1,39,0,9.4,0,0,336,B,0
3.1,39,0,9.4,0,0,337,B,0
3.1,40,0,9.4,0,0,338,B,0
3.1,40,0,9.4,0,0,339,B,0
3.1,40,0,9.4,0,0,340,B,0
3.1,40,0,9.4,0,0,341,B,0
3.1,40,0,9.4,0,0,342,B,0
3.1,40,0,9.4,0,0,343,B,0
3.1,40,0,9.4,0,0,344,B,0
3.1,40,0,9.4,0,0,345,B,0
3.1,40,0,9.4,0,0,346,B,0
3.1,40,0,9.4,0,0,347,B,0
3.1,40,0,9.4,0,0,348,B,0
3.1,40,0,9.4,0,0,349,B,0
3.1,40,0,9.4,0,0,350,B,0
3.1,40,0,9.4,0,0,351,B,0
3.1,40,0,9.4,0,0,352,B,0
3.1,40,0,9.4,0,0,353,B,0
3.1,40,0,9.4,0,0,354,B,0
3.1,40,0,9.4,0,0,355,B,0
2.3,40,0,9.0,0,23,356,B,0
2.3,40,0,9.0,0,39,357,B,0
2.3,41,0,8.6,0,45,358,B,0
2.3,41,0,8.6,0,28,359,B,0
2.3,41,0,9.0,0,7,360,B,0
3.1,41,0,9.0,0,0,361,B,0
3.1,42,0,9.4,0,0,362,B,0
3.1,42,0,9.4,0,0,363,B,0
3.1,42,0,9.4,0,0,364,B,0
2.3,42,0,9.0,0,29,365,B,0
2.3,42,0,7.4,0,55,366,B,0
2.3,42,0,7.8,0,13,367,B,0
2.3,42,0,8.6,0,33,368,B,0
2.3,42,0,9.0,0,0,369,B,0
3.1,42,0,9.4,0,0,370,B,0
3.1,42,0,9.4,0,0,371,B,0
3.1,42,0,9.4,0,8,372,B,0
3.1,42,0,9.0,0,25,373,B,0
2.3,42,0,8.2,0,37,374,B,0
2.3,42,0,8.2,0,16,375,B,0
3.1,42,0,9.4,0,3,376,B,0
2.3,42,0,9.0,0,16,377,B,0
2.3,42,0,8.6,0,21,378,B,0
3.1,42,0,9.4,0,0,379,B,0
2.3,42,0,8.2,0,43,380,B,0
2.3,42,0,9.0,0,6,381,B,0
3.1,42,0,9.4,0,0,382,B,0
2.3,42,0,9.0,0,34,383,B,0
2.3,42,0,9.0,0,0,384,B,0
3.1,42,0,9.4,0,0,385,B,0
3.1,42,0,9.4,0,0,386,B,0
3.1,42,0,9.0,0,0,387,B,0
3.1,43,0,9.0,0,0,388,B,0
3.1,43,0,9.4,0,8,389,B,0
2.3,43,0,8.6,0,22,390,B,0
3.1,43,0,9.0,0,0,391,B,0
3.1,43,0,9.0,0,16,392,B,0
2.3,43,0,8.2,0,39,393,B,0
2.3,43,0,8.6,0,13,394,B,0
2.3,43,0,7.4,0,58,395,B,0
2.3,43,0,8.6,0,15,396,B,0
3.1,43,0,9.0,0,18,397,B,0
2.3,43,0,8.2,0,37,398,B,0
3.1,43,0,9.0,0,0,399,B,0
3.1,43,0,9.4,0,0,400,B,0
3.1,43,0,9.4,0,0,401,B,0
2.3,43,0,7.8,0,48,402,B,0
2.3,44,0,8.2,0,12,403,B,0
2.3,44,0,7.4,0,48,404,B,0
2.3,44,0,7.0,0,57,405,B,0
2.3,44,0,6.6,0,52,406,B,0
2.3,44,0,9.0,0,0,407,B,0
2.3,44,0,7.8,0,45,408,B,0
2.3,44,0,8.6,0,8,409,B,0
2.3,44,0,8.2,0,22,410,B,0
3.1,44,0,9.0,0,4,411,B,0
3.1,44,0,9.0,0,0,412,B,0
3.1,44,0,9.0,0,0,413,B,0
3.1,44,0,9.0,0,0,414,B,0
3.1,44,0,9.0,0,0,415,B,0
3.1,44,0,9.0,0,0,416,B,0
3.1,44,0,9.0,0,13,417,B,0
3.1,44,0,8.6,0,20,418,B,0
3.1,44,0,8.6,0,0,419,B,0
3.9,44,0,9.0,0,0,420,B,0
3.9,44,0,9.0,0,0,421,B,0
2.3,44,0,7.8,0,42,422,B,0
2.3,45,0,7.8,0,12,423,B,0
2.3,45,0,7.0,0,60,424,B,0
2.3,45,0,7.0,0,40,425,B,0
2.3,45,0,6.6,0,56,426,B,0
2.3,45,0,7.4,0,13,427,B,0
3.1,45,0,8.2,0,34,428,B,0
3.1,45,0,8.2,0,0,429,B,0
2.3,45,0,6.6,0,59,430,B,0
2.3,45,0,7.4,0,42,431,B,0
2.3,45,0,7.0,0,33,432,B,0
3.1,45,0,9.0,0,6,433,B,0
3.1,46,0,7.8,0,28,434,B,0
3.1,46,0,9.0,0,9,435,B,0
3.1,46,0,8.6,0,7,436,B,0
2.3,46,0,7.8,0,28,437,B,0
3.1,46,0,9.0,0,0,438,B,0
3.1,46,0,7.8,0,43,439,B,0
3.1,46,0,7.8,0,9,440,B,0
2.3,46,0,7.0,0,71,441,B,0
2.3,46,0,6.3,0,42,442,B,0
2.3,46,0,7.4,0,51,443,B,0
2.3,46,0,8.2,0,4,444,B,0
2.3,46,0,7.4,0,38,445,B,0
2.3,46,0,8.2,0,38,446,B,0
2.3,47,0,7.8,0,7,447,B,0
2.3,47,0,7.4,0,40,448,B,0
3.1,47,0,8.6,0,11,449,B,0
3.1,47,0,8.2,0,8,450,B,0
2.3,47,0,7.4,0,29,451,B,0
2.3,47,0,7.4,0,37,452,B,0
3.1,47,0,8.6,0,0,453,B,0
3.1,47,0,8.2,0,26,454,B,0
3.1,47,0,7.4,0,23,455,B,0
2.3,47,0,7.4,0,45,456,B,0
2.3,47,0,7.8,0,7,457,B,0
2.3,47,0,7.4,0,46,458,B,0
2.3,47,0,7.0,0,31,459,B,0
3.1,48,0,8.6,0,11,460,B,0
2.3,48,0,7.4,0,40,461,B,0
2.3,48,0,7.4,0,7,462,B,0
2.3,48,0,7.0,0,49,463,B,0
2.3,48,0,6.6,0,34,464,B,0
2.3,48,0,7.4,0,49,465,B,0
2.3,48,0,7.4,0,11,466,B,0
2.3,48,0,7.0,0,30,467,B,0
2.3,48,0,6.3,0,52,468,B,0
2.3,48,0,7.4,0,2,469,B,0
2.3,48,0,7.0,0,40,470,B,0
3.1,48,0,7.8,0,12,471,B,0
2.3,48,0,6.3,0,68,472,B,0
2.3,48,0,6.6,0,80,473,B,0
2.3,49,0,7.8,0,22,474,B,0
2.3,49,0,7.0,0,28,475,B,0
2.3,49,0,7.4,0,35,476,B,0
2.3,49,0,7.0,0,22,477,B,0
2.3,49,0,7.0,0,38,478,B,0
3.1,49,0,7.8,0,16,479,B,0
3.1,49,0,7.4,0,35,480,B,0
3.1,49,0,7.4,0,22,481,B,0
3.1,49,0,8.2,0,11,482,B,0
3.1,49,0,7.8,0,27,483,B,0
3.1,49,0,7.8,0,0,484,B,0
3.1,49,0,7.0,0,40,485,B,0
2.3,49,0,7.0,0,17,486,B,0
3.1,49,0,8.2,0,17,487,B,0
3.1,50,0,7.4,0,32,488,B,0
2.3,50,0,6.6,0,42,489,B,0
2.3,50,0,6.6,0,32,490,B,0
3.1,50,0,8.2,0,0,491,B,0
3.1,50,0,7.8,0,30,492,B,0
2.3,50,0,6.3,0,58,493,B,0
2.3,50,0,6.3,0,60,494,B,0
2.3,50,0,6.3,0,38,495,B,0
2.3,50,0,6.3,0,65,496,B,0
2.3,50,0,6.6,0,55,497,B,0
2.3,50,0,8.2,0,28,498,B,0
2.3,50,0,7.0,0,33,499,B,0
3.1,50,0,7.8,0,14,500,B,0
2.3,51,0,6.6,0,35,501,B,0
3.1,51,0,8.2,0,0,502,B,0
3.1,51,0,8.2,0,0,503,B,0
3.1,51,0,8.2,0,8,504,B,0
3.1,51,0,9.0,0,0,505,B,0
3.9,51,0,9.0,0,0,506,B,0
3.9,51,0,9.0,0,0,507,B,0
3.9,51,0,9.4,0,0,508,B,0
3.9,51,0,9.4,0,0,509,B,0
3.1,51,0,9.4,0,0,510,B,0
3.1,51,0,9.0,0,0,511,B,0
3.1,51,0,9.0,0,0,512,B,0
3.1,51,0,9.0,0,0,513,B,0
3.1,51,0,9.0,0,0,514,B,0
3.9,51,0,9.0,0,0,515,B,0
3.9,51,0,9.0,0,0,516,B,0
3.9,51,0,9.0,0,0,517,B,0
3.9,51,0,9.0,0,0,518,B,0
3.9,51,0,9.0,0,0,519,B,0
3.9,51,0,9.0,0,0,520,B,0
3.9,51,0,9.0,0,0,521,B,0
3.9,51,0,9.0,0,0,522,B,0
3.9,51,0,9.0,0,0,523,B,0
3.9,51,0,9.0,0,0,524,B,0
3.9,51,0,9.0,0,0,525,B,0
3.9,51,0,9.0,0,0,526,B,0
3.9,51,0,9.0,0,0,527,B,0
3.9,51,0,9.0,0,0,528,B,0
3.9,51,0,9.0,0,0,529,B,0
3.9,51,0,9.0,0,0,530,B,0
3.9,51,0,9.0,0,0,531,B,0
3.9,51,0,9.0,0,0,532,B,0
3.9,51,0,9.0,0,0,533,B,0
3.9,51,0,9.0,0,0,534,B,0
3.9,51,0,9.0,0,0,535,B,0
3.9,51,0,9.0,0,0,536,B,0
3.9,51,0,9.0,0,0,537,B,0
3.9,51,0,9.0,0,0,538,B,0
3.9,51,0,9.0,0,0,539,B,0
3.9,51,0,9.0,0,0,540,B,0
3.9,52,0,9.0,0,0,541,B,0
3.9,52,0,9.4,0,0,542,B,0
3.9,52,0,9.4,0,0,543,B,0
3.9,52,0,9.4,0,0,544,B,0
3.9,52,0,9.4,0,0,545,B,0
3.9,52,0,9.4,0,0,546,B,0
3.9,52,0,9.4,0,0,547,B,0
3.9,52,0,9.4,0,0,548,B,0
3.9,52,0,9.4,0,0,549,B,0
3.9,52,0,9.4,0,0,550,B,0
3.9,52,0,9.4,0,0,551,B,0
3.9,52,0,9.4,0,0,552,B,0
3.9,52,0,9.4,0,0,553,B,0
3.9,52,0,9.4,0,0,554,B,0
3.9,52,0,9.4,0,0,555,B,0
3.1,52,0,9.0,0,23,556,B,0
3.1,52,0,8.2,0,35,557,B,0
2.3,52,0,8.6,0,39,558,B,0
2.3,52,0,8.6,0,41,559,B,0
2.3,52,0,8.2,0,43,560,B,0
2.3,52,0,8.2,0,47,561,B,0
2.3,53,0,8.6,0,49,562,B,0
3.1,53,0,8.2,0,50,563,B,0
3.1,53,0,7.8,0,54,564,B,0
3.1,53,0,8.2,0,57,565,B,0
3.1,53,0,8.2,0,58,566,B,0
3.1,53,0,9.0,0,55,567,B,0
3.1,53,0,9.0,0,46,568,B,0
3.1,53,0,8.2,0,53,569,B,0
3.1,53,0,8.2,0,59,570,B,0
3.1,53,0,9.4,0,31,571,B,0
3.1,53,0,9.0,0,27,572,B,0
3.1,53,0,9.4,0,20,573,B,0
3.1,53,0,9.0,0,23,574,B,0
3.1,53,0,8.2,0,36,575,B,0
3.1,53,0,9.4,0,18,576,B,0
3.1,53,0,8.2,0,47,577,B,0
3.1,53,0,9.0,0,24,578,B,0
3.1,53,0,8.2,0,42,579,B,0
3.1,53,0,9.0,0,7,580,B,0
3.1,53,0,8.6,0,48,581,B,0
3.1,54,0,8.6,0,12,582,B,0
3.1,54,0,8.6,0,38,583,B,0
3.1,54,0,7.8,0,44,584,B,0
3.1,54,0,9.0,0,0,585,B,0
3.9,54,0,9.4,0,0,586,B,0
3.9,54,0,9.4,0,0,587,B,0
3.9,54,0,9.8,0,0,588,B,0
3.1,54,0,10.2,0,0,589,B,0
3.1,54,0,10.2,0,0,590,B,0
3.9,54,0,10.2,0,0,591,B,0
3.9,54,0,10.2,0,0,592,B,0
3.9,54,0,10.2,0,0,593,B,0
3.1,54,0,9.8,0,0,594,B,0
3.1,54,0,9.4,0,0,595,B,0
3.9,54,0,9.8,0,0,596,B,0
3.9,54,0,10.2,0,0,597,B,0
3.9,54,0,10.2,0,0,598,B,0
3.9,54,0,10.2,0,0,599,B,0
3.9,54,0,9.8,0,0,600,B,0
3.9,54,0,9.4,0,0,601,B,0
3.9,54,0,9.8,0,0,602,B,0
3.9,54,0,9.8,0,0,603,B,0
3.9,54,0,9.8,0,0,604,B,0
3.9,54,0,10.2,0,0,605,B,0
3.9,54,0,10.2,0,0,606,B,0
3.9,54,0,10.2,0,0,607,B,0
3.9,54,0,10.2,0,0,608,B,0
3.9,54,0,10.2,0,0,609,B,0
3.9,54,0,10.2,0,0,610,B,0
3.9,54,0,10.2,0,0,611,B,0
3.9,54,0,10.2,0,0,612,B,0
3.9,54,0,10.2,0,0,613,B,0
3.9,54,0,10.2,0,0,614,B,0
3.9,54,0,10.2,0,0,615,B,0
3.9,54,0,10.2,0,0,616,B,0
3.9,54,0,10.2,0,0,617,B,0
3.9,54,0,10.2,0,0,618,B,0
3.9,54,0,10.2,0,0,619,B,0
3.9,54,0,10.2,0,0,620,B,0
3.9,54,0,10.2,0,0,621,B,0
3.9,55,0,10.2,0,0,622,B,0
3.9,55,0,10.2,0,0,623,B,0
3.9,55,0,10.2,0,0,624,B,0
3.9,55,0,10.2,0,0,625,B,0
3.1,55,0,9.4,0,18,626,B,0
3.1,55,0,9.0,0,24,627,B,0
3.1,55,0,9.0,0,40,628,B,0
